Chromosome	Proportion	CN	Segment_location	Segment_length	Subgroup	Stage
chr11	0.0232558139534884	>2	975000.5	49999	HER2+	DCIS
chr5	0.13953488372093	>2	575000.5	1049999	HER2+	DCIS
chr10	0.0930232558139535	>2	725000.5	749999	HER2+	DCIS
chr1	0.0232558139534884	>2	975000.5	249999	HER2+	DCIS
chr16	0.13953488372093	>2	1050000.5	199999	HER2+	DCIS
chr5	0.162790697674419	>2	1150000.5	99999	HER2+	DCIS
chr3	0.0697674418604651	>2	650000.5	1199999	HER2+	DCIS
chr12	0.0930232558139535	>2	1100000.5	299999	HER2+	DCIS
chr10	0.0930232558139535	>2	1225000.5	249999	HER2+	DCIS
chr12	0.116279069767442	>2	1300000.5	99999	HER2+	DCIS
chr17	0.0465116279069767	>2	1025000.5	849999	HER2+	DCIS
chr3	0.0930232558139535	>2	1375000.5	249999	HER2+	DCIS
chr10	0.0930232558139535	>2	1425000.5	149999	HER2+	DCIS
chr6	0.209302325581395	>2	850000.5	1399999	HER2+	DCIS
chr10	0.116279069767442	>2	1525000.5	49999	HER2+	DCIS
chr1	0.0232558139534884	>2	1350000.5	499999	HER2+	DCIS
chr5	0.162790697674419	>2	1400000.5	399999	HER2+	DCIS
chr10	0.162790697674419	>2	1600000.5	99999	HER2+	DCIS
chr5	0.162790697674419	>2	1625000.5	49999	HER2+	DCIS
chr10	0.162790697674419	>2	1700000.5	99999	HER2+	DCIS
chr5	0.162790697674419	>2	1750000.5	199999	HER2+	DCIS
chr9	0.0232558139534884	>2	1375000.5	1249999	HER2+	DCIS
chr17	0.0465116279069767	>2	1725000.5	549999	HER2+	DCIS
chr6	0.232558139534884	>2	1800000.5	499999	HER2+	DCIS
chr5	0.162790697674419	>2	1950000.5	199999	HER2+	DCIS
chr6	0.186046511627907	>2	2075000.5	49999	HER2+	DCIS
chr18	0.0465116279069767	>2	1525000.5	1349999	HER2+	DCIS
chr3	0.0930232558139535	>2	1850000.5	699999	HER2+	DCIS
chr7	0.13953488372093	>2	1500000.5	1699999	HER2+	DCIS
chr2	0.209302325581395	>2	1625000.5	1449999	HER2+	DCIS
chr20	0.0930232558139535	>2	1675000.5	1349999	HER2+	DCIS
chr8	0.0465116279069767	>2	1700000.5	1399999	HER2+	DCIS
chr10	0.162790697674419	>2	2075000.5	649999	HER2+	DCIS
chr17	0.0465116279069767	>2	2250000.5	499999	HER2+	DCIS
chr8	0.0232558139534884	>2	2450000.5	99999	HER2+	DCIS
chr18	0.0465116279069767	>2	2375000.5	349999	HER2+	DCIS
chr17	0.0465116279069767	>2	2550000.5	99999	HER2+	DCIS
chr5	0.162790697674419	>2	2375000.5	649999	HER2+	DCIS
chr6	0.209302325581395	>2	2425000.5	649999	HER2+	DCIS
chr10	0.186046511627907	>2	2600000.5	399999	HER2+	DCIS
chr1	0.0232558139534884	>2	2700000.5	199999	HER2+	DCIS
chr5	0.162790697674419	>2	2750000.5	99999	HER2+	DCIS
chr7	0.13953488372093	>2	2600000.5	499999	HER2+	DCIS
chr10	0.209302325581395	>2	2825000.5	49999	HER2+	DCIS
chr5	0.186046511627907	>2	2825000.5	49999	HER2+	DCIS
chr7	0.13953488372093	>2	2875000.5	49999	HER2+	DCIS
chr17	0.0465116279069767	>2	2825000.5	449999	HER2+	DCIS
chr10	0.209302325581395	>2	2950000.5	199999	HER2+	DCIS
chr17	0.0232558139534884	>2	3075000.5	49999	HER2+	DCIS
chr10	0.209302325581395	>2	3100000.5	99999	HER2+	DCIS
chr3	0.0930232558139535	>2	2700000.5	999999	HER2+	DCIS
chr2	0.232558139534884	>2	2775000.5	849999	HER2+	DCIS
chr17	0.0232558139534884	>2	3175000.5	149999	HER2+	DCIS
chr18	0.0465116279069767	>2	2925000.5	749999	HER2+	DCIS
chr1	0.0697674418604651	>2	3050000.5	499999	HER2+	DCIS
chr18	0.0465116279069767	>2	3425000.5	249999	HER2+	DCIS
chr8	0.0465116279069767	>2	3050000.5	1099999	HER2+	DCIS
chr3	0.0697674418604651	>2	3450000.5	499999	HER2+	DCIS
chr18	0.0465116279069767	>2	3650000.5	199999	HER2+	DCIS
chr5	0.209302325581395	>2	3325000.5	949999	HER2+	DCIS
chr3	0.0465116279069767	>2	3750000.5	99999	HER2+	DCIS
chr12	0.0930232558139535	>2	2625000.5	2549999	HER2+	DCIS
chr19	0.0232558139534884	>2	2850000.5	2099999	HER2+	DCIS
chr10	0.209302325581395	>2	3525000.5	749999	HER2+	DCIS
chr1	0.0465116279069767	>2	3600000.5	599999	HER2+	DCIS
chr20	0.0697674418604651	>2	3200000.5	1699999	HER2+	DCIS
chr8	0.0465116279069767	>2	3825000.5	449999	HER2+	DCIS
chr12	0.0930232558139535	>2	3975000.5	149999	HER2+	DCIS
chr18	0.0465116279069767	>2	3925000.5	349999	HER2+	DCIS
chr12	0.0697674418604651	>2	4075000.5	49999	HER2+	DCIS
chr20	0.0930232558139535	>2	4075000.5	49999	HER2+	DCIS
chr11	0.0465116279069767	>2	2575000.5	3149999	HER2+	DCIS
chr12	0.0697674418604651	>2	4150000.5	99999	HER2+	DCIS
chr20	0.116279069767442	>2	4150000.5	99999	HER2+	DCIS
chr16	0.13953488372093	>2	2700000.5	3099999	HER2+	DCIS
chr6	0.209302325581395	>2	3500000.5	1499999	HER2+	DCIS
chr7	0.13953488372093	>2	3575000.5	1349999	HER2+	DCIS
chr3	0.0465116279069767	>2	4025000.5	449999	HER2+	DCIS
chr3	0.0465116279069767	>2	4275000.5	49999	HER2+	DCIS
chr5	0.186046511627907	>2	4075000.5	549999	HER2+	DCIS
chr12	0.0465116279069767	>2	4325000.5	249999	HER2+	DCIS
chr18	0.0465116279069767	>2	4300000.5	399999	HER2+	DCIS
chr3	0.0465116279069767	>2	4400000.5	199999	HER2+	DCIS
chr17	0.0232558139534884	>2	3900000.5	1299999	HER2+	DCIS
chr6	0.209302325581395	>2	4400000.5	299999	HER2+	DCIS
chr4	0.0232558139534884	>2	4575000.5	49999	HER2+	DCIS
chr2	0.209302325581395	>2	3925000.5	1449999	HER2+	DCIS
chr10	0.209302325581395	>2	4300000.5	799999	HER2+	DCIS
chr3	0.0465116279069767	>2	4650000.5	299999	HER2+	DCIS
chr8	0.0465116279069767	>2	4500000.5	899999	HER2+	DCIS
chr16	0.13953488372093	>2	4600000.5	699999	HER2+	DCIS
chr3	0.0465116279069767	>2	4875000.5	149999	HER2+	DCIS
chr19	0.0465116279069767	>2	4450000.5	1099999	HER2+	DCIS
chr16	0.162790697674419	>2	4975000.5	49999	HER2+	DCIS
chr3	0.0465116279069767	>2	4975000.5	49999	HER2+	DCIS
chr16	0.186046511627907	>2	5025000.5	49999	HER2+	DCIS
chr16	0.186046511627907	>2	5100000.5	99999	HER2+	DCIS
chr3	0.0465116279069767	>2	5100000.5	199999	HER2+	DCIS
chr6	0.209302325581395	>2	4900000.5	699999	HER2+	DCIS
chr3	0.0465116279069767	>2	5225000.5	49999	HER2+	DCIS
chr11	0.0465116279069767	>2	4725000.5	1149999	HER2+	DCIS
chr1	0.0930232558139535	>2	4625000.5	1449999	HER2+	DCIS
chr4	0.0465116279069767	>2	4975000.5	749999	HER2+	DCIS
chr1	0.0697674418604651	>2	5375000.5	49999	HER2+	DCIS
chr17	0.0465116279069767	>2	5025000.5	949999	HER2+	DCIS
chr3	0.0465116279069767	>2	5375000.5	249999	HER2+	DCIS
chr1	0.0697674418604651	>2	5450000.5	99999	HER2+	DCIS
chr7	0.162790697674419	>2	4925000.5	1349999	HER2+	DCIS
chr7	0.162790697674419	>2	5625000.5	49999	HER2+	DCIS
chr19	0.0697674418604651	>2	5350000.5	699999	HER2+	DCIS
chr1	0.0465116279069767	>2	5600000.5	199999	HER2+	DCIS
chr18	0.0697674418604651	>2	5125000.5	1249999	HER2+	DCIS
chr8	0.0465116279069767	>2	5375000.5	849999	HER2+	DCIS
chr4	0.0465116279069767	>2	5575000.5	449999	HER2+	DCIS
chr19	0.0697674418604651	>2	5750000.5	99999	HER2+	DCIS
chr1	0.0465116279069767	>2	5775000.5	149999	HER2+	DCIS
chr18	0.0697674418604651	>2	5825000.5	149999	HER2+	DCIS
chr12	0.0465116279069767	>2	5200000.5	1499999	HER2+	DCIS
chr5	0.186046511627907	>2	5175000.5	1649999	HER2+	DCIS
chr17	0.0930232558139535	>2	5825000.5	649999	HER2+	DCIS
chr3	0.0697674418604651	>2	5825000.5	649999	HER2+	DCIS
chr1	0.0465116279069767	>2	6000000.5	299999	HER2+	DCIS
chr19	0.0697674418604651	>2	6000000.5	399999	HER2+	DCIS
chr4	0.0697674418604651	>2	6000000.5	399999	HER2+	DCIS
chr17	0.0697674418604651	>2	6175000.5	49999	HER2+	DCIS
chr10	0.232558139534884	>2	5475000.5	1549999	HER2+	DCIS
chr11	0.0465116279069767	>2	5800000.5	999999	HER2+	DCIS
chr8	0.0465116279069767	>2	6050000.5	499999	HER2+	DCIS
chr19	0.0697674418604651	>2	6250000.5	99999	HER2+	DCIS
chr5	0.186046511627907	>2	6200000.5	399999	HER2+	DCIS
chr19	0.0697674418604651	>2	6350000.5	99999	HER2+	DCIS
chr17	0.0465116279069767	>2	6325000.5	249999	HER2+	DCIS
chr4	0.0465116279069767	>2	6375000.5	349999	HER2+	DCIS
chr19	0.0697674418604651	>2	6475000.5	149999	HER2+	DCIS
chr8	0.0465116279069767	>2	6525000.5	449999	HER2+	DCIS
chr4	0.0232558139534884	>2	6650000.5	199999	HER2+	DCIS
chr20	0.13953488372093	>2	5500000.5	2599999	HER2+	DCIS
chr3	0.0697674418604651	>2	6475000.5	649999	HER2+	DCIS
chr10	0.232558139534884	>2	6525000.5	549999	HER2+	DCIS
chr11	0.0465116279069767	>2	6550000.5	499999	HER2+	DCIS
chr10	0.209302325581395	>2	6825000.5	49999	HER2+	DCIS
chr5	0.186046511627907	>2	6675000.5	549999	HER2+	DCIS
chr17	0.0465116279069767	>2	6725000.5	549999	HER2+	DCIS
chr19	0.0697674418604651	>2	6825000.5	549999	HER2+	DCIS
chr7	0.162790697674419	>2	6400000.5	1499999	HER2+	DCIS
chr18	0.0697674418604651	>2	6550000.5	1299999	HER2+	DCIS
chr4	0.0232558139534884	>2	6975000.5	449999	HER2+	DCIS
chr7	0.162790697674419	>2	7175000.5	49999	HER2+	DCIS
chr6	0.209302325581395	>2	6300000.5	2099999	HER2+	DCIS
chr11	0.0465116279069767	>2	7075000.5	549999	HER2+	DCIS
chr3	0.0697674418604651	>2	7075000.5	549999	HER2+	DCIS
chr7	0.13953488372093	>2	7350000.5	299999	HER2+	DCIS
chr18	0.0697674418604651	>2	7375000.5	349999	HER2+	DCIS
chr12	0.0465116279069767	>2	6775000.5	1649999	HER2+	DCIS
chr20	0.13953488372093	>2	7200000.5	799999	HER2+	DCIS
chr3	0.0930232558139535	>2	7475000.5	249999	HER2+	DCIS
chr3	0.0930232558139535	>2	7650000.5	99999	HER2+	DCIS
chr5	0.186046511627907	>2	7350000.5	799999	HER2+	DCIS
chr17	0.0465116279069767	>2	7375000.5	749999	HER2+	DCIS
chr4	0.0465116279069767	>2	7475000.5	549999	HER2+	DCIS
chr20	0.13953488372093	>2	7750000.5	299999	HER2+	DCIS
chr1	0.0465116279069767	>2	7050000.5	1799999	HER2+	DCIS
chr6	0.232558139534884	>2	7650000.5	599999	HER2+	DCIS
chr2	0.209302325581395	>2	6325000.5	3349999	HER2+	DCIS
chr19	0.0930232558139535	>2	7575000.5	949999	HER2+	DCIS
chr17	0.0697674418604651	>2	7950000.5	399999	HER2+	DCIS
chr17	0.0930232558139535	>2	8175000.5	49999	HER2+	DCIS
chr16	0.232558139534884	>2	6725000.5	3149999	HER2+	DCIS
chr3	0.0930232558139535	>2	8000000.5	599999	HER2+	DCIS
chr6	0.232558139534884	>2	8150000.5	399999	HER2+	DCIS
chr5	0.232558139534884	>2	8075000.5	649999	HER2+	DCIS
chr3	0.0930232558139535	>2	8350000.5	99999	HER2+	DCIS
chr1	0.0465116279069767	>2	8200000.5	499999	HER2+	DCIS
chr18	0.0697674418604651	>2	8050000.5	999999	HER2+	DCIS
chr19	0.116279069767442	>2	8300000.5	499999	HER2+	DCIS
chr3	0.0930232558139535	>2	8475000.5	149999	HER2+	DCIS
chr16	0.255813953488372	>2	8450000.5	299999	HER2+	DCIS
chr19	0.116279069767442	>2	8575000.5	49999	HER2+	DCIS
chr17	0.0930232558139535	>2	8425000.5	449999	HER2+	DCIS
chr16	0.209302325581395	>2	8625000.5	49999	HER2+	DCIS
chr7	0.13953488372093	>2	8125000.5	1249999	HER2+	DCIS
chr2	0.186046511627907	>2	8400000.5	799999	HER2+	DCIS
chr19	0.13953488372093	>2	8700000.5	199999	HER2+	DCIS
chr1	0.0465116279069767	>2	8650000.5	399999	HER2+	DCIS
chr12	0.0232558139534884	>2	8250000.5	1299999	HER2+	DCIS
chr4	0.0232558139534884	>2	8325000.5	1149999	HER2+	DCIS
chr18	0.0697674418604651	>2	8750000.5	399999	HER2+	DCIS
chr19	0.186046511627907	>2	8900000.5	199999	HER2+	DCIS
chr2	0.186046511627907	>2	8900000.5	199999	HER2+	DCIS
chr18	0.0697674418604651	>2	9000000.5	99999	HER2+	DCIS
chr10	0.232558139534884	>2	8075000.5	2449999	HER2+	DCIS
chr5	0.186046511627907	>2	8850000.5	899999	HER2+	DCIS
chr11	0.0697674418604651	>2	8350000.5	1999999	HER2+	DCIS
chr10	0.232558139534884	>2	9325000.5	49999	HER2+	DCIS
chr11	0.0465116279069767	>2	9375000.5	49999	HER2+	DCIS
chr3	0.0930232558139535	>2	9000000.5	899999	HER2+	DCIS
chr19	0.232558139534884	>2	9250000.5	499999	HER2+	DCIS
chr19	0.232558139534884	>2	9550000.5	99999	HER2+	DCIS
chr5	0.209302325581395	>2	9500000.5	399999	HER2+	DCIS
chr8	0.0465116279069767	>2	8250000.5	2999999	HER2+	DCIS
chr6	0.232558139534884	>2	9050000.5	1399999	HER2+	DCIS
chr7	0.162790697674419	>2	9250000.5	999999	HER2+	DCIS
chr19	0.232558139534884	>2	9700000.5	199999	HER2+	DCIS
chr19	0.255813953488372	>2	9875000.5	149999	HER2+	DCIS
chr2	0.162790697674419	>2	9500000.5	999999	HER2+	DCIS
chr17	0.0930232558139535	>2	9350000.5	1399999	HER2+	DCIS
chr19	0.255813953488372	>2	10050000.5	199999	HER2+	DCIS
chr11	0.0465116279069767	>2	9825000.5	849999	HER2+	DCIS
chr17	0.0930232558139535	>2	10150000.5	199999	HER2+	DCIS
chr5	0.186046511627907	>2	10000000.5	599999	HER2+	DCIS
chr5	0.186046511627907	>2	10325000.5	49999	HER2+	DCIS
chr17	0.0697674418604651	>2	10325000.5	149999	HER2+	DCIS
chr19	0.255813953488372	>2	10300000.5	299999	HER2+	DCIS
chr20	0.116279069767442	>2	9250000.5	2699999	HER2+	DCIS
chr11	0.0465116279069767	>2	10450000.5	399999	HER2+	DCIS
chr5	0.186046511627907	>2	10500000.5	299999	HER2+	DCIS
chr20	0.13953488372093	>2	10625000.5	49999	HER2+	DCIS
chr6	0.255813953488372	>2	10225000.5	949999	HER2+	DCIS
chr17	0.0697674418604651	>2	10575000.5	349999	HER2+	DCIS
chr19	0.232558139534884	>2	10625000.5	349999	HER2+	DCIS
chr12	0.0232558139534884	>2	9900000.5	1999999	HER2+	DCIS
chr6	0.232558139534884	>2	10825000.5	249999	HER2+	DCIS
chr2	0.162790697674419	>2	10550000.5	1099999	HER2+	DCIS
chr11	0.0465116279069767	>2	10875000.5	449999	HER2+	DCIS
chr3	0.0930232558139535	>2	10325000.5	1749999	HER2+	DCIS
chr10	0.255813953488372	>2	10400000.5	2099999	HER2+	DCIS
chr12	0.0232558139534884	>2	11250000.5	699999	HER2+	DCIS
chr6	0.209302325581395	>2	11275000.5	649999	HER2+	DCIS
chr8	0.0465116279069767	>2	10725000.5	1949999	HER2+	DCIS
chr17	0.0697674418604651	>2	11225000.5	949999	HER2+	DCIS
chr19	0.186046511627907	>2	11275000.5	949999	HER2+	DCIS
chr3	0.0930232558139535	>2	11475000.5	549999	HER2+	DCIS
chr6	0.232558139534884	>2	11775000.5	349999	HER2+	DCIS
chr18	0.0465116279069767	>2	10525000.5	2949999	HER2+	DCIS
chr8	0.0465116279069767	>2	11850000.5	299999	HER2+	DCIS
chr2	0.162790697674419	>2	11600000.5	999999	HER2+	DCIS
chr17	0.0697674418604651	>2	11950000.5	499999	HER2+	DCIS
chr16	0.209302325581395	>2	10500000.5	3699999	HER2+	DCIS
chr12	0.0232558139534884	>2	12000000.5	799999	HER2+	DCIS
chr16	0.209302325581395	>2	12375000.5	49999	HER2+	DCIS
chr19	0.162790697674419	>2	12100000.5	699999	HER2+	DCIS
chr10	0.255813953488372	>2	11975000.5	1049999	HER2+	DCIS
chr12	0.0232558139534884	>2	12525000.5	249999	HER2+	DCIS
chr16	0.232558139534884	>2	12525000.5	249999	HER2+	DCIS
chr8	0.0465116279069767	>2	12350000.5	699999	HER2+	DCIS
chr9	0.0232558139534884	>2	12575000.5	249999	HER2+	DCIS
chr17	0.0697674418604651	>2	12550000.5	699999	HER2+	DCIS
chr18	0.0465116279069767	>2	12550000.5	1099999	HER2+	DCIS
chr9	0.0232558139534884	>2	12900000.5	399999	HER2+	DCIS
chr17	0.116279069767442	>2	13000000.5	199999	HER2+	DCIS
chr19	0.186046511627907	>2	12825000.5	749999	HER2+	DCIS
chr12	0.0232558139534884	>2	12950000.5	599999	HER2+	DCIS
chr17	0.0930232558139535	>2	13175000.5	149999	HER2+	DCIS
chr19	0.209302325581395	>2	13250000.5	99999	HER2+	DCIS
chr17	0.0465116279069767	>2	13275000.5	49999	HER2+	DCIS
chr19	0.232558139534884	>2	13325000.5	49999	HER2+	DCIS
chr5	0.186046511627907	>2	12025000.5	2749999	HER2+	DCIS
chr19	0.232558139534884	>2	13375000.5	49999	HER2+	DCIS
chr12	0.0232558139534884	>2	13350000.5	199999	HER2+	DCIS
chr12	0.0232558139534884	>2	13475000.5	49999	HER2+	DCIS
chr10	0.255813953488372	>2	13025000.5	1049999	HER2+	DCIS
chr17	0.0697674418604651	>2	13450000.5	299999	HER2+	DCIS
chr19	0.255813953488372	>2	13525000.5	249999	HER2+	DCIS
chr6	0.209302325581395	>2	12825000.5	1749999	HER2+	DCIS
chr8	0.0465116279069767	>2	13200000.5	999999	HER2+	DCIS
chr5	0.186046511627907	>2	13600000.5	399999	HER2+	DCIS
chr10	0.232558139534884	>2	13675000.5	249999	HER2+	DCIS
chr17	0.0930232558139535	>2	13700000.5	199999	HER2+	DCIS
chr16	0.232558139534884	>2	13250000.5	1199999	HER2+	DCIS
chr19	0.255813953488372	>2	13775000.5	249999	HER2+	DCIS
chr5	0.232558139534884	>2	13850000.5	99999	HER2+	DCIS
chr16	0.209302325581395	>2	13875000.5	49999	HER2+	DCIS
chr17	0.0697674418604651	>2	13875000.5	149999	HER2+	DCIS
chr3	0.0697674418604651	>2	12900000.5	2299999	HER2+	DCIS
chr19	0.232558139534884	>2	13975000.5	149999	HER2+	DCIS
chr19	0.186046511627907	>2	14075000.5	49999	HER2+	DCIS
chr12	0.0232558139534884	>2	13825000.5	649999	HER2+	DCIS
chr19	0.186046511627907	>2	14125000.5	49999	HER2+	DCIS
chr6	0.232558139534884	>2	13950000.5	499999	HER2+	DCIS
chr5	0.232558139534884	>2	14050000.5	299999	HER2+	DCIS
chr10	0.232558139534884	>2	14025000.5	449999	HER2+	DCIS
chr18	0.0465116279069767	>2	13725000.5	1249999	HER2+	DCIS
chr19	0.209302325581395	>2	14275000.5	249999	HER2+	DCIS
chr7	0.162790697674419	>2	12125000.5	4749999	HER2+	DCIS
chr17	0.0465116279069767	>2	14250000.5	599999	HER2+	DCIS
chr20	0.162790697674419	>2	12650000.5	3999999	HER2+	DCIS
chr6	0.232558139534884	>2	14450000.5	499999	HER2+	DCIS
chr20	0.162790697674419	>2	14675000.5	49999	HER2+	DCIS
chr12	0.0232558139534884	>2	14450000.5	599999	HER2+	DCIS
chr18	0.0465116279069767	>2	14550000.5	399999	HER2+	DCIS
chr19	0.232558139534884	>2	14575000.5	349999	HER2+	DCIS
chr7	0.162790697674419	>2	14625000.5	249999	HER2+	DCIS
chr20	0.162790697674419	>2	14750000.5	99999	HER2+	DCIS
chr21	0.162790697674419	>2	12550000.5	4599999	HER2+	DCIS
chr5	0.186046511627907	>2	14525000.5	649999	HER2+	DCIS
chr19	0.255813953488372	>2	14800000.5	99999	HER2+	DCIS
chr18	0.0465116279069767	>2	14825000.5	149999	HER2+	DCIS
chr20	0.162790697674419	>2	14875000.5	149999	HER2+	DCIS
chr18	0.0465116279069767	>2	14925000.5	49999	HER2+	DCIS
chr16	0.186046511627907	>2	14500000.5	1199999	HER2+	DCIS
chr17	0.0465116279069767	>2	14850000.5	599999	HER2+	DCIS
chr10	0.232558139534884	>2	14725000.5	949999	HER2+	DCIS
chr20	0.162790697674419	>2	15075000.5	249999	HER2+	DCIS
chr6	0.232558139534884	>2	14975000.5	549999	HER2+	DCIS
chr12	0.0232558139534884	>2	15000000.5	499999	HER2+	DCIS
chr17	0.0697674418604651	>2	15200000.5	99999	HER2+	DCIS
chr17	0.0697674418604651	>2	15275000.5	49999	HER2+	DCIS
chr20	0.162790697674419	>2	15275000.5	149999	HER2+	DCIS
chr17	0.0697674418604651	>2	15325000.5	49999	HER2+	DCIS
chr6	0.232558139534884	>2	15325000.5	149999	HER2+	DCIS
chr10	0.232558139534884	>2	15325000.5	249999	HER2+	DCIS
chr11	0.0697674418604651	>2	13300000.5	4399999	HER2+	DCIS
chr8	0.0465116279069767	>2	14625000.5	1849999	HER2+	DCIS
chr20	0.162790697674419	>2	15475000.5	249999	HER2+	DCIS
chr6	0.232558139534884	>2	15550000.5	299999	HER2+	DCIS
chr10	0.232558139534884	>2	15575000.5	249999	HER2+	DCIS
chr21	0.162790697674419	>2	15300000.5	899999	HER2+	DCIS
chr10	0.209302325581395	>2	15725000.5	49999	HER2+	DCIS
chr2	0.162790697674419	>2	13950000.5	3699999	HER2+	DCIS
chr21	0.13953488372093	>2	15800000.5	99999	HER2+	DCIS
chr2	0.162790697674419	>2	15850000.5	99999	HER2+	DCIS
chr12	0.0232558139534884	>2	15600000.5	699999	HER2+	DCIS
chr11	0.0465116279069767	>2	15725000.5	449999	HER2+	DCIS
chr21	0.13953488372093	>2	15925000.5	149999	HER2+	DCIS
chr19	0.27906976744186	>2	15450000.5	1199999	HER2+	DCIS
chr8	0.0465116279069767	>2	15800000.5	499999	HER2+	DCIS
chr8	0.0465116279069767	>2	16075000.5	49999	HER2+	DCIS
chr3	0.0697674418604651	>2	15100000.5	2099999	HER2+	DCIS
chr8	0.0465116279069767	>2	16125000.5	49999	HER2+	DCIS
chr6	0.232558139534884	>2	15975000.5	549999	HER2+	DCIS
chr21	0.13953488372093	>2	16125000.5	249999	HER2+	DCIS
chr19	0.27906976744186	>2	16175000.5	249999	HER2+	DCIS
chr7	0.162790697674419	>2	15550000.5	1599999	HER2+	DCIS
chr11	0.0465116279069767	>2	16175000.5	449999	HER2+	DCIS
chr21	0.13953488372093	>2	16325000.5	149999	HER2+	DCIS
chr11	0.0697674418604651	>2	16425000.5	49999	HER2+	DCIS
chr1	0.0465116279069767	>2	12675000.5	7649999	HER2+	DCIS
chr4	0.0465116279069767	>2	16400000.5	199999	HER2+	DCIS
chr17	0.0465116279069767	>2	15950000.5	1199999	HER2+	DCIS
chr3	0.0697674418604651	>2	16350000.5	399999	HER2+	DCIS
chr19	0.255813953488372	>2	16450000.5	299999	HER2+	DCIS
chr6	0.209302325581395	>2	16450000.5	399999	HER2+	DCIS
chr5	0.186046511627907	>2	15800000.5	1899999	HER2+	DCIS
chr10	0.209302325581395	>2	16250000.5	999999	HER2+	DCIS
chr3	0.0697674418604651	>2	16650000.5	199999	HER2+	DCIS
chr16	0.186046511627907	>2	15975000.5	1749999	HER2+	DCIS
chr1	0.0465116279069767	>2	16725000.5	449999	HER2+	DCIS
chr6	0.232558139534884	>2	16875000.5	449999	HER2+	DCIS
chr8	0.0697674418604651	>2	16650000.5	999999	HER2+	DCIS
chr21	0.13953488372093	>2	16900000.5	999999	HER2+	DCIS
chr6	0.255813953488372	>2	17275000.5	349999	HER2+	DCIS
chr20	0.162790697674419	>2	16550000.5	1899999	HER2+	DCIS
chr2	0.186046511627907	>2	16700000.5	1599999	HER2+	DCIS
chr11	0.0697674418604651	>2	16975000.5	1049999	HER2+	DCIS
chr4	0.0465116279069767	>2	17000000.5	999999	HER2+	DCIS
chr7	0.13953488372093	>2	17025000.5	1349999	HER2+	DCIS
chr19	0.27906976744186	>2	17175000.5	1149999	HER2+	DCIS
chr10	0.209302325581395	>2	17250000.5	999999	HER2+	DCIS
chr1	0.0465116279069767	>2	17350000.5	799999	HER2+	DCIS
chr21	0.13953488372093	>2	17600000.5	399999	HER2+	DCIS
chr7	0.13953488372093	>2	17775000.5	149999	HER2+	DCIS
chr6	0.232558139534884	>2	17675000.5	449999	HER2+	DCIS
chr21	0.13953488372093	>2	17875000.5	149999	HER2+	DCIS
chr12	0.0232558139534884	>2	16975000.5	2049999	HER2+	DCIS
chr11	0.0697674418604651	>2	17750000.5	499999	HER2+	DCIS
chr16	0.186046511627907	>2	17450000.5	1199999	HER2+	DCIS
chr2	0.162790697674419	>2	17775000.5	549999	HER2+	DCIS
chr7	0.13953488372093	>2	17950000.5	199999	HER2+	DCIS
chr19	0.302325581395349	>2	17950000.5	399999	HER2+	DCIS
chr21	0.162790697674419	>2	18050000.5	199999	HER2+	DCIS
chr11	0.0697674418604651	>2	18150000.5	299999	HER2+	DCIS
chr17	0.0465116279069767	>2	17475000.5	1849999	HER2+	DCIS
chr3	0.0465116279069767	>2	17600000.5	1699999	HER2+	DCIS
chr5	0.209302325581395	>2	17600000.5	1699999	HER2+	DCIS
chr5	0.186046511627907	>2	18475000.5	49999	HER2+	DCIS
chr8	0.0697674418604651	>2	17875000.5	1449999	HER2+	DCIS
chr20	0.162790697674419	>2	18050000.5	1099999	HER2+	DCIS
chr10	0.209302325581395	>2	18225000.5	949999	HER2+	DCIS
chr11	0.0697674418604651	>2	18525000.5	449999	HER2+	DCIS
chr16	0.162790697674419	>2	18425000.5	749999	HER2+	DCIS
chr7	0.162790697674419	>2	18450000.5	799999	HER2+	DCIS
chr17	0.0465116279069767	>2	18625000.5	449999	HER2+	DCIS
chr3	0.0465116279069767	>2	18700000.5	499999	HER2+	DCIS
chr7	0.13953488372093	>2	18900000.5	99999	HER2+	DCIS
chr1	0.0465116279069767	>2	18375000.5	1249999	HER2+	DCIS
chr21	0.162790697674419	>2	18575000.5	849999	HER2+	DCIS
chr19	0.27906976744186	>2	18600000.5	899999	HER2+	DCIS
chr8	0.0465116279069767	>2	18825000.5	449999	HER2+	DCIS
chr10	0.209302325581395	>2	18875000.5	349999	HER2+	DCIS
chr22	0.0232558139534884	>2	19100000.5	99999	HER2+	DCIS
chr12	0.0232558139534884	>2	18600000.5	1199999	HER2+	DCIS
chr17	0.0697674418604651	>2	19050000.5	399999	HER2+	DCIS
chr2	0.162790697674419	>2	18675000.5	1249999	HER2+	DCIS
chr11	0.0930232558139535	>2	19025000.5	549999	HER2+	DCIS
chr10	0.209302325581395	>2	19225000.5	349999	HER2+	DCIS
chr17	0.0930232558139535	>2	19325000.5	149999	HER2+	DCIS
chr21	0.186046511627907	>2	19250000.5	499999	HER2+	DCIS
chr5	0.186046511627907	>2	19025000.5	1049999	HER2+	DCIS
chr13	0.0697674418604651	>2	19225000.5	749999	HER2+	DCIS
chr12	0.0465116279069767	>2	19400000.5	399999	HER2+	DCIS
chr17	0.116279069767442	>2	19625000.5	449999	HER2+	DCIS
chr16	0.186046511627907	>2	19350000.5	1099999	HER2+	DCIS
